# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
171.6818341; 144.9690336; -94.6946321; -0.2311182; -0.0177800; 19.8363405; -4.9640514
173.6781345; 145.4617417; -92.7603123; -0.2682651; -0.0194548; 19.3303111; -4.5449159
175.6744349; 146.0295222; -90.8464213; -0.3092321; -0.0215948; 18.8551026; -4.0518209
177.6707353; 146.6793802; -88.9586523; -0.3546655; -0.0240476; 18.4211180; -3.4700431
179.6670357; 147.4188255; -87.1050941; -0.4054414; -0.0268321; 18.0411500; -3.1393198
181.6633361; 148.2564779; -85.2926475; -0.4611111; -0.0289385; 17.6903658; -3.1210341
183.6596365; 149.1972095; -83.5314209; -0.5202614; -0.0296352; 17.3345897; -3.2264610
185.6559369; 150.2394445; -81.8303717; -0.5790673; -0.0294395; 16.9589513; -3.7104252
187.6522373; 151.3823581; -80.1915026; -0.6393619; -0.0309376; 16.5164095; -3.6560055
189.6485377; 152.6226726; -78.6277792; -0.7016096; -0.0305423; 16.0684415; -4.2036313
191.6448381; 153.9546267; -77.1436287; -0.7606916; -0.0304271; 15.5374190; -0.1505065
193.6411385; 155.3832759; -75.7491485; -0.8407776; -0.0498317; 15.5180694; -0.1505065
195.6374389; 156.9389917; -74.4987065; -0.9443366; -0.0449918; 15.4986956; 1.0424172
197.6337393; 158.6008353; -73.3919441; -1.0168002; -0.0306637; 15.6323869; 4.3539350
199.6300397; 160.3313795; -72.3958065; -1.0812518; -0.0338474; 16.1788456; 2.9766702
201.6263401; 162.1229694; -71.5183309; -1.1490506; -0.0330272; 16.5420585; 2.7914184
203.6226405; 163.9678180; -70.7607871; -1.2125910; -0.0312128; 16.8755657; 2.9330886
205.6189409; 165.8577075; -70.1197231; -1.2749873; -0.0313356; 17.2190409; 2.5238288
207.6152413; 167.7848850; -69.5973375; -1.3369239; -0.0305933; 17.5091979; 2.4293379
209.6115417; 169.7395259; -69.1937810; -1.3972063; -0.0297987; 17.7840206; 2.3778643
211.6078421; 171.7140618; -68.9072126; -1.4558711; -0.0290139; 18.0489682; 2.3446843
213.6041425; 173.7030844; -68.7354208; -1.5132154; -0.0284321; 18.3064644; 2.2622055
215.6004429; 175.6980206; -68.6767863; -1.5694404; -0.0279146; 18.5515154; 2.1778351
217.5967433; 177.6930412; -68.7293368; -1.6246695; -0.0274925; 18.7844071; 2.0786400
219.5930437; 179.6825033; -68.8913815; -1.6794286; -0.0273759; 19.0040293; -2.2175859
221.5893440; 181.6599866; -69.1615846; -1.7335352; -0.0267565; 18.7696349; -2.7778158
223.5856444; 183.6180133; -69.5366506; -1.7867048; -0.0272016; 18.4718295; -2.8104083
225.5819448; 185.5575608; -70.0186495; -1.8424355; -0.0284733; 18.1655621; -0.7385319
227.5782452; 187.4611127; -70.6119311; -1.9056030; -0.0350596; 18.0842192; -0.6789540
229.5745456; 189.3249594; -71.3378217; -1.9782696; -0.0341950; 18.0091141; -0.8371319
231.5708460; 191.1300695; -72.1866067; -2.0405202; -0.0290059; 17.9160782; -2.7941198
233.5671464; 192.8826642; -73.1402036; -2.0972180; -0.0276030; 17.6019900; -3.6413222
235.5634468; 194.5760081; -74.1873213; -2.1526057; -0.0289285; 17.1840538; -2.9634859
237.5597472; 196.2121397; -75.3345172; -2.2130453; -0.0325044; 16.8362612; -1.0168013
239.5560476; 197.7690320; -76.5861169; -2.2852612; -0.0399349; 16.7152627; -0.1741903
241.5523480; 199.2213947; -77.9549593; -2.3687991; -0.0430563; 16.6944463; -0.1741903
243.5486484; 200.5510187; -79.4430914; -2.4556206; -0.0413904; 16.6736038; 0.3193353
245.5449488; 201.7552125; -81.0358647; -2.5301816; -0.0333533; 16.7117935; 2.5104067
247.5412492; 202.8472700; -82.7053585; -2.5937152; -0.0307525; 17.0090298; 2.9222607
249.5375496; 203.8353091; -84.4394720; -2.6529551; -0.0285471; 17.3486171; 3.2199460
251.5338500; 204.7236431; -86.2284573; -2.7076937; -0.0262745; 17.7152610; 3.5581262
253.5301504; 205.5154633; -88.0593491; -2.7586540; -0.0248606; 18.1117821; 3.6397903
255.5264508; 206.2160927; -89.9288694; -2.8069114; -0.0233761; 18.5086164; 3.7779700
257.5227512; 206.8289367; -91.8296996; -2.8519609; -0.0217528; 18.9117108; 3.9965161
259.5190516; 207.3583121; -93.7536726; -2.8936473; -0.0200369; 19.3289756; 4.2805309
261.5153520; 207.8105411; -95.6982317; -2.9319690; -0.0183225; 19.7661263; 2.3293713
263.5116524; 208.1913757; -97.6582139; -2.9668109; -0.0165862; 20.0000000; 0.0000000
265.5079528; 208.5070162; -99.6291508; -2.9982077; -0.0148771; 20.0000000; 0.0000000
267.5042532; 208.7640300; -101.6089692; -3.0262251; -0.0131855; 20.0000000; 0.0000000
269.5005536; 208.9688202; -103.5946648; -3.0508603; -0.0114993; 20.0000000; 0.0000000
271.4968540; 209.1279966; -105.5847951; -3.0721396; -0.0098182; 20.0000000; 0.0000000
273.4931544; 209.2481287; -107.5776062; -3.0900681; -0.0081414; 20.0000000; 0.0000000
275.4894548; 209.3358359; -109.5715830; -3.1046438; -0.0064643; 20.0000000; 0.0000000
