# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
214.9832117; 74.3926860; 503.1346666; 0.9842845; 0.0378654; 12.1435635; 5.2078337
216.9737970; 72.6989521; 504.1802806; 1.0469153; 0.0250818; 12.9691715; 5.1948754
218.9643823; 70.9564518; 505.1397276; 1.0835623; 0.0116509; 13.7434018; 5.1819493
220.9549676; 69.1904493; 506.0593766; 1.0932873; -0.0020316; 14.4745058; 5.1690554
222.9455529; 67.4281752; 506.9862471; 1.0752788; -0.0160180; 15.1687247; 4.7409484
224.9361382; 65.6966761; 507.9686335; 1.0295285; -0.0299881; 15.7786164; -2.1177241
226.9267235; 64.0264209; 509.0527955; 0.9565182; -0.0417098; 15.5091493; -0.3589056
228.9173088; 62.4524173; 510.2699315; 0.8660890; -0.0493111; 15.4630155; -0.1490696
230.9078941; 61.0024070; 511.6339251; 0.7657549; -0.0503121; 15.4438136; -0.1490696
232.8984794; 59.6974104; 513.1344780; 0.6661675; -0.0491502; 15.4245877; 0.1575912
234.8890647; 58.5441971; 514.7556921; 0.5714234; -0.0460932; 15.4449119; 0.8555820
236.8796500; 57.5445956; 516.4758675; 0.4821859; -0.0436678; 15.5547909; 1.2832984
238.8702353; 56.6981260; 518.2763339; 0.3974871; -0.0414828; 15.7181599; 1.5968137
240.8608206; 56.0027766; 520.1412648; 0.3169771; -0.0394177; 15.9190998; 1.8524599
242.8514059; 55.4566591; 522.0537479; 0.2395671; -0.0385821; 16.1490773; 1.7750851
244.8419911; 55.0585883; 524.0044488; 0.1630208; -0.0387556; 16.3664173; 1.4515143
246.8325764; 54.8126075; 525.9797709; 0.0841674; -0.0405327; 16.5420174; 0.7376855
248.8231617; 54.7263017; 527.9680785; 0.0022521; -0.0416650; 16.6305500; 0.3036447
250.8137470; 54.8049933; 529.9564945; -0.0813967; -0.0414793; 16.6668549; 0.3040987
252.8043323; 55.0467459; 531.9319009; -0.1612715; -0.0388204; 16.7031351; 0.9949502
254.7949176; 55.4404706; 533.8831964; -0.2361356; -0.0364235; 16.8212897; 1.5169064
256.7855029; 55.9746451; 535.8005634; -0.3067863; -0.0350887; 16.9998486; 1.6789259
258.7760882; 56.6416074; 537.6753462; -0.3768943; -0.0353796; 17.1953175; 1.3541957
260.7666735; 57.4391987; 539.4988702; -0.4480128; -0.0361542; 17.3513753; 0.9268839
262.7572588; 58.3656573; 541.2599290; -0.5208245; -0.0368462; 17.4573855; 0.5802683
264.7478441; 59.4186798; 542.9485737; -0.5944548; -0.0371755; 17.5234259; 0.3925872
266.7384294; 60.5935285; 544.5550728; -0.6682744; -0.0368655; 17.5679655; 0.4291829
268.7290147; 61.8827093; 546.0708279; -0.7409292; -0.0354421; 17.6165281; 0.8068712
270.7196000; 63.2753426; 547.4926515; -0.8079594; -0.0319321; 17.7074661; 1.7915645
272.7101853; 64.7553301; 548.8233281; -0.8676283; -0.0279202; 17.9077324; 2.8459232
