# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
229.3455987; 188.6025885; -40.8244278; -1.1827876; 0.0318780; 17.2924185; -2.6197560
231.3399083; 190.4224927; -40.0120170; -1.1190012; 0.0321645; 16.9875993; -2.8496781
233.3342178; 192.1874704; -39.0842769; -1.0546729; 0.0322365; 16.6496922; -2.0501216
235.3285274; 193.8871469; -38.0436726; -0.9861941; 0.0376086; 16.4022893; -0.7123869
237.3228369; 195.5065507; -36.8765503; -0.9044824; 0.0430288; 16.3154422; -0.1659573
239.3171465; 197.0188566; -35.5768799; -0.8165419; 0.0451923; 16.2951439; -0.1659573
241.3114560; 198.4105734; -34.1510652; -0.7326757; 0.0380545; 16.2748202; 1.7549822
243.3057656; 199.6910715; -32.6222053; -0.6636713; 0.0324890; 16.4884726; 2.9973126
245.3000752; 200.8697467; -31.0126094; -0.6012466; 0.0301129; 16.8471026; 3.2758168
247.2943847; 201.9490339; -29.3382145; -0.5452474; 0.0260242; 17.2305210; 4.0881081
249.2886943; 202.9406136; -27.6083712; -0.4963205; 0.0243216; 17.6973659; 4.1868177
251.2830038; 203.8478249; -25.8299926; -0.4467979; 0.0252986; 18.1630499; 3.4479117
253.2773134; 204.6617534; -24.0106587; -0.3936034; 0.0281277; 18.5377665; 2.1191792
255.2716229; 205.3734946; -22.1475088; -0.3366336; 0.0268302; 18.7643648; 2.3329880
257.2659325; 205.9852660; -20.2489815; -0.2886719; 0.0212902; 19.0107019; 4.0796860
259.2602420; 206.5135373; -18.3263718; -0.2483279; 0.0191872; 19.4339677; 4.5173556
261.2545516; 206.9679218; -16.3843985; -0.2119303; 0.0174802; 19.8921369; 1.0787918
263.2488611; 207.3542571; -14.4278653; -0.1784216; 0.0161275; 20.0000000; 0.0000000
265.2431707; 207.6776213; -12.4599704; -0.1478303; 0.0145542; 20.0000000; 0.0000000
267.2374802; 207.9437357; -10.4834274; -0.1203410; 0.0130243; 20.0000000; 0.0000000
269.2317898; 208.1583879; -8.5009355; -0.0958644; 0.0115267; 20.0000000; 0.0000000
271.2260994; 208.3274643; -6.5135443; -0.0743772; 0.0100190; 20.0000000; 0.0000000
273.2204089; 208.4567818; -4.5233526; -0.0558948; 0.0085157; 20.0000000; 0.0000000
275.2147185; 208.5522605; -2.5317566; -0.0404125; 0.0070140; 20.0000000; 0.0000000
