# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
65.3078813; -80.8544336; -462.8908462; 3.0547435; 0.0252412; 15.9526713; 5.1409452
67.2869080; -80.9797498; -464.8660378; 3.1002526; 0.0207767; 16.5781741; 5.1282276
69.2659347; -81.0237379; -466.8441603; 3.1370413; 0.0165566; 17.1794545; 5.1155415
71.2449614; -81.0024673; -468.8231301; -3.1166342; 0.0132570; 17.7589764; -0.9470831
73.2239881; -80.9280327; -470.8005798; -3.0906522; 0.0147537; 17.6531198; -6.7350369
75.2030148; -80.7956751; -472.7748978; -3.0572435; 0.0191002; 16.8812026; -5.8136487
77.1820415; -80.5883879; -474.7429587; -3.0143685; 0.0242402; 16.1853103; -5.2036670
79.1610682; -80.2870688; -476.6990341; -2.9616568; 0.0287826; 15.5360187; -4.7813313
81.1400950; -79.8749920; -478.6341180; -2.9004786; 0.0330768; 14.9145269; -4.4266865
83.1191217; -79.3369713; -480.5386856; -2.8305875; 0.0375820; 14.3150987; -4.0059521
85.0981484; -78.6591057; -482.3969178; -2.7512472; 0.0429067; 13.7501374; -3.6089784
87.0771751; -77.8260167; -484.1910295; -2.6605920; 0.0486336; 13.2205049; -3.3682171
89.0562018; -76.8245683; -485.8969037; -2.5590922; 0.0540891; 12.7063042; -2.9119132
91.0352285; -75.6458022; -487.4863326; -2.4454819; 0.0612427; 12.2443725; -2.1905509
93.0142552; -74.2843845; -488.9199125; -2.3155714; 0.0700703; 11.8850469; -1.5892264
94.9932819; -72.7382561; -490.1524722; -2.1695267; 0.0777624; 11.6174049; -1.4435080
96.9723086; -71.0227667; -491.1334951; -2.0096119; 0.0822996; 11.3688441; -1.4285521
98.9513353; -69.1696142; -491.8233798; -1.8435689; 0.0857827; 11.1173886; -1.4052170
100.9303620; -67.2279946; -492.1899494; -1.6696967; 0.0903851; 10.8643640; -1.1293008
102.9093887; -65.2506901; -492.2047778; -1.4849907; 0.0963476; 10.6566680; -0.0708027
104.8884154; -63.3086703; -491.8431713; -1.2850519; 0.1059282; 10.6435113; -0.0708027
106.8674421; -61.4770174; -491.1000479; -1.0905961; 0.0911793; 10.6303382; 1.6257352
108.8464688; -59.8085628; -490.0380303; -0.9206787; 0.0807397; 10.9288077; 2.2818924
110.8254955; -58.3321563; -488.7256564; -0.7708145; 0.0710772; 11.3344912; 2.7883743
112.8045223; -57.0521801; -487.2176692; -0.6400978; 0.0610448; 11.8113176; 3.3966231
114.7835490; -55.9641175; -485.5667433; -0.5279351; 0.0531174; 12.3673457; 3.7800328
116.7625757; -55.0548092; -483.8094477; -0.4292073; 0.0466935; 12.9581176; 4.0546117
118.7416024; -54.3127439; -481.9769723; -0.3420473; 0.0414888; 13.5632290; 4.2526888
120.7206291; -53.7230987; -480.0881938; -0.2646311; 0.0369766; 14.1701641; 4.4498319
122.6996558; -53.2730441; -478.1601039; -0.1952627; 0.0331438; 14.7785731; 4.6246882
