# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
161.7003481; -46.1597619; -104.5498299; -0.0878230; -0.0109957; 20.0000000; 0.0000000
163.6966487; -45.9619889; -102.5635232; -0.1111035; -0.0123312; 20.0000000; 0.0000000
165.6929493; -45.7153560; -100.5825126; -0.1370745; -0.0136999; 20.0000000; 0.0000000
167.6892499; -45.4146310; -98.6089724; -0.1658223; -0.0150949; 20.0000000; 0.0000000
169.6855505; -45.0546991; -96.6454344; -0.1971762; -0.0163219; 20.0000000; -1.6329107
171.6818511; -44.6309350; -94.6946412; -0.2311177; -0.0177800; 19.8363414; -4.9640539
173.6781517; -44.1382278; -92.7603209; -0.2682646; -0.0194548; 19.3303117; -4.5449169
175.6744523; -43.5704482; -90.8464294; -0.3092316; -0.0215948; 18.8551030; -4.0518191
177.6707529; -42.9205912; -88.9586599; -0.3546650; -0.0240476; 18.4211187; -3.4700376
179.6670535; -42.1811466; -87.1051011; -0.4054409; -0.0268321; 18.0411512; -3.1393131
181.6633541; -41.3434950; -85.2926540; -0.4611106; -0.0289385; 17.6903678; -3.1210273
183.6596547; -40.4027641; -83.5314269; -0.5202610; -0.0296352; 17.3345924; -3.2264552
185.6559553; -39.3605296; -81.8303770; -0.5790669; -0.0294395; 16.9589547; -3.7104148
187.6522559; -38.2176165; -80.1915075; -0.6393616; -0.0309376; 16.5164142; -3.6559989
189.6485564; -36.9773024; -78.6277834; -0.7016093; -0.0305423; 16.0684471; -4.2036282
191.6448570; -35.6453487; -77.1436323; -0.7606913; -0.0304271; 15.5374252; -0.1505067
193.6411576; -34.2166998; -75.7491515; -0.8407773; -0.0498317; 15.5180756; -0.1505067
195.6374582; -32.6609842; -74.4987089; -0.9443362; -0.0449917; 15.4987018; 1.0424140
197.6337588; -30.9991409; -73.3919457; -1.0167999; -0.0306638; 15.6323926; 4.3539031
199.6300594; -29.2685968; -72.3958077; -1.0812517; -0.0338474; 16.1788472; 2.9766663
201.6263600; -27.4770068; -71.5183317; -1.1490504; -0.0330272; 16.5420597; 2.7914169
203.6226606; -25.6321581; -70.7607875; -1.2125908; -0.0312128; 16.8755668; 2.9330807
205.6189612; -23.7422685; -70.1197233; -1.2749872; -0.0313356; 17.2190411; 2.5238305
207.6152618; -21.8150909; -69.5973373; -1.3369237; -0.0305933; 17.5091983; 2.4293400
209.6115624; -19.8604499; -69.1937806; -1.3972061; -0.0297987; 17.7840212; 2.3778658
211.6078630; -17.8859138; -68.9072119; -1.4558709; -0.0290139; 18.0489689; 2.3446845
213.6041636; -15.8968910; -68.7354197; -1.5132153; -0.0284321; 18.3064653; 2.2622046
215.6004642; -13.9019547; -68.6767850; -1.5694403; -0.0279146; 18.5515161; 2.1778335
217.5967648; -11.9069339; -68.7293352; -1.6246693; -0.0274925; 18.7844077; 2.0786378
219.5930654; -9.9174715; -68.8913797; -1.6794285; -0.0273759; 19.0040297; -2.2175603
221.5893660; -7.9399880; -69.1615827; -1.7335351; -0.0267565; 18.7696380; -2.7778087
223.5856665; -5.9819610; -69.5366486; -1.7867047; -0.0272016; 18.4718334; -2.8104047
225.5819671; -4.0424134; -70.0186474; -1.8424355; -0.0284733; 18.1655664; -0.7385409
227.5782677; -2.1388612; -70.6119290; -1.9056029; -0.0350596; 18.0842225; -0.6789632
229.5745683; -0.2750143; -71.3378194; -1.9782694; -0.0341950; 18.0091164; -0.8371425
231.5708689; 1.5300961; -72.1866042; -2.0405200; -0.0290059; 17.9160793; -2.7941153
233.5671695; 3.2826911; -73.1402009; -2.0972179; -0.0276030; 17.6019916; -3.6413149
235.5634701; 4.9760354; -74.1873185; -2.1526056; -0.0289285; 17.1840563; -2.9634781
237.5597707; 6.6121672; -75.3345144; -2.2130453; -0.0325044; 16.8362646; -1.0168001
