# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
249.8466628; 56.0593947; 532.0081774; -0.1860352; -0.0317591; 16.5947267; 3.0819171
251.8454361; 56.4893679; 533.9598979; -0.2466979; -0.0289141; 16.9618708; 3.5014430
253.8442094; 57.0336545; 535.8829106; -0.3052458; -0.0297677; 17.3695781; 2.8304591
255.8429827; 57.6915902; 537.7706684; -0.3657553; -0.0305858; 17.6922903; 2.2304972
257.8417560; 58.4630524; 539.6134377; -0.4273608; -0.0311144; 17.9425096; 1.7820185
259.8405293; 59.3486307; 541.4033667; -0.4924952; -0.0340194; 18.1399381; 0.5999946
261.8393026; 60.3541174; 543.1323424; -0.5595158; -0.0297943; 18.2059293; 1.9173468
263.8380759; 61.4594445; 544.7972900; -0.6095070; -0.0205296; 18.4152259; 4.8260478
265.8368492; 62.6347824; 546.4137825; -0.6464121; -0.0162272; 18.9317959; 0.0214035
267.8356226; 63.8611734; 547.9880975; -0.6785002; -0.0198538; 18.9340555; -1.6000434
269.8343959; 65.1535468; 549.5162419; -0.7290960; -0.0301618; 18.7643867; -1.5381876
271.8331692; 66.5286175; 550.9661637; -0.7884508; -0.0293513; 18.5998181; -2.0393972
273.8319425; 67.9873965; 552.3335231; -0.8470912; -0.0295275; 18.3793538; -2.2229947
275.8307158; 69.5231082; 553.6114493; -0.9065934; -0.0299887; 18.1359897; -2.3088025
277.8294891; 71.1327349; 554.7954944; -0.9665772; -0.0300585; 17.8797253; -2.5493785
279.8282624; 72.8112663; 555.8812128; -1.0267189; -0.0300298; 17.5924221; -2.8563949
281.8270357; 74.5512673; 556.8638270; -1.0867445; -0.0300730; 17.2648413; -3.1624476
283.8258090; 76.3477601; 557.7406892; -1.1465996; -0.0298055; 16.8947540; -3.6124987
285.8245823; 78.1947339; 558.5095225; -1.2060587; -0.0297273; 16.4618219; -4.0796636
287.8233556; 80.0799370; 559.1655686; -1.2660087; -0.0305815; 15.9587887; -4.1913943
289.8221289; 82.0051428; 559.7049711; -1.3301908; -0.0334442; 15.4249033; -4.1841276
291.8209022; 83.9659147; 560.1154753; -1.3994396; -0.0359587; 14.8728409; -3.5911898
293.8196755; 85.9423719; 560.3817048; -1.4762584; -0.0412776; 14.3821225; -3.4850754
295.8184488; 87.9379633; 560.4873129; -1.5596276; -0.0413787; 13.8893375; -4.0751156
297.8172221; 89.9311713; 560.4277782; -1.6424628; -0.0433069; 13.2899674; -4.0681432
299.8159954; 91.9159836; 560.1950234; -1.7347271; -0.0500876; 12.6633582; -3.3830102
301.8147687; 93.8658739; 559.7645553; -1.8445100; -0.0593091; 12.1176276; -1.1423444
303.8135420; 95.7428844; 559.1060396; -1.9782070; -0.0769421; 11.9277124; -0.0886973
305.8123153; 97.5078416; 558.1641137; -2.1469904; -0.0845572; 11.9128398; -0.0886973
307.8110886; 99.0908751; 556.9401702; -2.3090283; -0.0788571; 11.8979486; 0.7484254
309.8098619; 100.4619653; 555.4866686; -2.4576062; -0.0677824; 12.0230215; 2.1115006
311.8086352; 101.6238321; 553.8611499; -2.5807022; -0.0571618; 12.3690690; 3.1589670
313.8074085; 102.5910183; 552.1126908; -2.6905458; -0.0529732; 12.8694206; 3.1229591
315.8061818; 103.3686084; 550.2708076; -2.7920596; -0.0482522; 13.3456420; 3.2946719
317.8049551; 103.9645287; 548.3643168; -2.8835791; -0.0432261; 13.8302844; 3.6123090
319.8037284; 104.3940991; 546.4129529; -2.9643860; -0.0376627; 14.3428428; 4.1235564
321.8025017; 104.6766144; 544.4337930; -3.0326014; -0.0300579; 14.9064163; 5.1611242
323.8012750; 104.8396720; 542.4426289; -3.0844461; -0.0219128; 15.5831025; 5.1482293
325.8000483; 104.9154169; 540.4456317; -3.1202379; -0.0138735; 16.2300144; 5.1353666
327.7988216; 104.9339496; 538.4473688; 3.1397577; -0.0103776; 16.8505856; 5.1225361
329.7975949; 104.9109999; 536.4494452; 3.1210720; -0.0086882; 17.4476306; 5.1097376
331.7963682; 104.8528997; 534.4515052; 3.1041023; -0.0082900; 18.0234910; 5.0969711
333.7951415; 104.7616620; 532.4553864; 3.0877990; -0.0080653; 18.5801401; 5.0842365
335.7939148; 104.6382019; 530.4601055; 3.0718406; -0.0079319; 19.1192594; 5.0715337
337.7926881; 104.4830966; 528.4672143; 3.0560052; -0.0079141; 19.6422955; 3.5472328
339.7914614; 104.2965298; 526.4772713; 3.0402395; -0.0078532; 20.0000000; 0.0000000
341.7902347; 104.0786859; 524.4899778; 3.0246020; -0.0077878; 20.0000000; 0.0000000
343.7890081; 103.8299779; 522.5066957; 3.0091021; -0.0077251; 20.0000000; 0.0000000
345.7877814; 103.5505931; 520.5270500; 2.9936824; -0.0077080; 20.0000000; 0.0000000
347.7865547; 103.2408289; 518.5525080; 2.9783063; -0.0076007; 20.0000000; 0.0000000
